,年月,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
10496,201902,GD372798,1,3.0,3.0,3.0,3.0,7.0,3.0,2018-06-05,2019-02-01,7
10498,201902,GD375940,8,8.0,6.0,8.0,9.0,9.0,8.0,2018-07-04,2019-02-01,6
10501,201902,GD385195,8,6.0,7.0,9.0,10.0,7.0,8.0,2018-07-15,2019-02-01,6
10505,201902,GD398654,2,2.0,3.0,2.0,3.0,5.0,7.0,2018-07-01,2019-02-01,7
10512,201902,GD415795,6,8.0,9.0,9.0,8.0,8.0,6.0,2018-08-07,2019-02-01,5
10520,201902,GD459084,8,5.0,7.0,7.0,8.0,9.0,7.0,2018-06-08,2019-02-01,7
10539,201902,GD563242,7,6.0,8.0,4.0,4.0,7.0,11.0,2018-04-05,2019-02-01,9
10547,201902,GD594854,6,7.0,9.0,11.0,7.0,9.0,6.0,2018-05-15,2019-02-01,8
10549,201902,GD607294,7,6.0,5.0,9.0,8.0,11.0,6.0,2018-07-15,2019-02-01,6
10550,201902,GD608468,7,5.0,7.0,9.0,9.0,10.0,9.0,2018-08-04,2019-02-01,5
10556,201902,GD629291,6,7.0,8.0,10.0,8.0,9.0,8.0,2018-07-04,2019-02-01,6
10565,201902,GD659982,7,9.0,10.0,7.0,9.0,5.0,7.0,2018-06-10,2019-02-01,7
10581,201902,GD716223,8,6.0,3.0,4.0,8.0,9.0,7.0,2018-04-15,2019-02-01,9
10585,201902,GD725119,1,1.0,5.0,5.0,4.0,6.0,7.0,2018-08-10,2019-02-01,5
10587,201902,GD730210,2,4.0,1.0,4.0,2.0,2.0,7.0,2018-06-02,2019-02-01,7
10595,201902,GD766769,2,1.0,1.0,2.0,3.0,5.0,7.0,2018-05-09,2019-02-01,8
10600,201902,GD790125,4,5.0,3.0,3.0,3.0,5.0,3.0,2018-07-08,2019-02-01,6
10602,201902,GD797764,1,4.0,4.0,3.0,1.0,7.0,6.0,2018-05-02,2019-02-01,8
10605,201902,GD807513,9,8.0,9.0,9.0,9.0,10.0,6.0,2018-06-03,2019-02-01,7
10613,201902,GD819763,8,7.0,4.0,8.0,8.0,9.0,8.0,2018-07-12,2019-02-01,6
10614,201902,GD821903,9,9.0,10.0,7.0,8.0,9.0,9.0,2018-05-11,2019-02-01,8
10621,201902,GD862688,5,11.0,5.0,8.0,7.0,9.0,9.0,2018-05-08,2019-02-01,8
10622,201902,GD864253,8,9.0,6.0,7.0,13.0,7.0,10.0,2018-08-06,2019-02-01,5
10625,201902,GD869667,6,7.0,6.0,8.0,10.0,11.0,9.0,2018-06-11,2019-02-01,7
10635,201902,GD892565,6,7.0,8.0,5.0,8.0,8.0,9.0,2018-05-02,2019-02-01,8
10636,201902,GD893916,6,5.0,7.0,8.0,10.0,8.0,9.0,2018-06-08,2019-02-01,7
10639,201902,GD903750,1,4.0,2.0,1.0,3.0,5.0,8.0,2018-06-07,2019-02-01,7
10644,201902,GD913324,8,8.0,7.0,5.0,8.0,6.0,7.0,2018-05-05,2019-02-01,8
10647,201902,GD931906,1,2.0,1.0,4.0,1.0,5.0,6.0,2018-05-04,2019-02-01,8
10654,201902,GD955939,7,8.0,7.0,9.0,9.0,7.0,4.0,2018-07-08,2019-02-01,6
10665,201902,GD991319,4,1.0,2.0,3.0,2.0,4.0,4.0,2018-06-08,2019-02-01,7
10677,201902,HD032015,4,1.0,4.0,2.0,4.0,4.0,5.0,2018-04-14,2019-02-01,9
10701,201902,HD104614,1,4.0,3.0,2.0,3.0,4.0,5.0,2018-04-15,2019-02-01,9
10715,201902,HD146199,6,6.0,11.0,10.0,9.0,7.0,7.0,2018-04-09,2019-02-01,9
10721,201902,HD163236,7,10.0,9.0,7.0,9.0,7.0,9.0,2018-08-14,2019-02-01,5
10722,201902,HD164041,2,1.0,5.0,1.0,3.0,6.0,8.0,2018-07-07,2019-02-01,6
10725,201902,HD171591,3,3.0,2.0,4.0,5.0,7.0,6.0,2018-07-15,2019-02-01,6
10730,201902,HD187665,8,8.0,8.0,8.0,8.0,6.0,7.0,2018-05-15,2019-02-01,8
10732,201902,HD192887,2,5.0,6.0,4.0,4.0,8.0,6.0,2018-06-01,2019-02-01,8
10741,201902,HD219882,8,6.0,7.0,6.0,7.0,9.0,7.0,2018-07-08,2019-02-01,6
10746,201902,HD256988,7,9.0,7.0,6.0,7.0,9.0,9.0,2018-07-09,2019-02-01,6
10753,201902,HD286424,7,7.0,6.0,9.0,6.0,9.0,10.0,2018-08-11,2019-02-01,5
10760,201902,HD300844,8,8.0,7.0,9.0,9.0,10.0,7.0,2018-07-12,2019-02-01,6
10785,201902,HD384128,6,8.0,6.0,6.0,9.0,9.0,7.0,2018-05-02,2019-02-01,8
10789,201902,HD402002,7,7.0,7.0,10.0,6.0,7.0,10.0,2018-04-13,2019-02-01,9
10794,201902,HD412432,6,7.0,9.0,10.0,9.0,8.0,8.0,2018-08-11,2019-02-01,5
10796,201902,HD426886,8,5.0,8.0,9.0,7.0,9.0,11.0,2018-04-05,2019-02-01,9
10813,201902,HD471878,8,8.0,3.0,5.0,10.0,11.0,5.0,2018-07-07,2019-02-01,6
10819,201902,HD487220,5,9.0,10.0,9.0,7.0,10.0,9.0,2018-05-11,2019-02-01,8
10829,201902,HD523855,2,1.0,4.0,4.0,4.0,6.0,5.0,2018-04-04,2019-02-01,9
10837,201902,HD555581,8,8.0,9.0,9.0,8.0,8.0,9.0,2018-06-03,2019-02-01,7
10842,201902,HD565805,1,2.0,3.0,2.0,3.0,2.0,4.0,2018-06-01,2019-02-01,8
10843,201902,HD571515,2,4.0,3.0,2.0,2.0,5.0,5.0,2018-04-15,2019-02-01,9
10848,201902,HD580454,3,7.0,8.0,6.0,7.0,5.0,11.0,2018-04-05,2019-02-01,9
10875,201902,HD691730,2,5.0,4.0,5.0,4.0,6.0,8.0,2018-08-08,2019-02-01,5
10877,201902,HD693175,9,8.0,7.0,9.0,9.0,7.0,8.0,2018-07-10,2019-02-01,6
10882,201902,HD707253,5,7.0,5.0,6.0,5.0,9.0,6.0,2018-05-06,2019-02-01,8
10890,201902,HD724425,8,9.0,6.0,8.0,7.0,5.0,8.0,2018-06-04,2019-02-01,7
10896,201902,HD734247,6,5.0,8.0,8.0,6.0,7.0,6.0,2018-07-09,2019-02-01,6
10898,201902,HD736119,7,7.0,7.0,7.0,4.0,5.0,7.0,2018-05-10,2019-02-01,8
10899,201902,HD738121,6,5.0,11.0,7.0,8.0,8.0,9.0,2018-06-09,2019-02-01,7
10905,201902,HD747321,4,3.0,4.0,4.0,7.0,4.0,6.0,2018-05-09,2019-02-01,8
10923,201902,HD798338,9,7.0,8.0,7.0,6.0,7.0,7.0,2018-08-01,2019-02-01,6
10928,201902,HD805503,7,5.0,7.0,7.0,7.0,7.0,5.0,2018-05-01,2019-02-01,9
10932,201902,HD814444,6,8.0,6.0,7.0,9.0,6.0,6.0,2018-04-04,2019-02-01,9
10940,201902,HD841739,3,2.0,2.0,3.0,3.0,7.0,5.0,2018-06-06,2019-02-01,7
10956,201902,HD872088,6,7.0,9.0,9.0,9.0,8.0,11.0,2018-08-04,2019-02-01,5
10957,201902,HD872512,7,5.0,8.0,7.0,7.0,7.0,7.0,2018-07-03,2019-02-01,6
10958,201902,HD875310,7,8.0,7.0,7.0,5.0,10.0,10.0,2018-08-06,2019-02-01,5
10977,201902,HD966829,7,6.0,6.0,6.0,5.0,7.0,10.0,2018-08-01,2019-02-01,6
10979,201902,HD981245,8,8.0,8.0,10.0,6.0,7.0,8.0,2018-07-08,2019-02-01,6
10986,201902,HD994980,7,6.0,8.0,7.0,10.0,12.0,10.0,2018-08-06,2019-02-01,5
10990,201902,HI013029,4,6.0,9.0,9.0,6.0,8.0,7.0,2018-05-10,2019-02-01,8
10995,201902,HI022788,6,8.0,8.0,9.0,5.0,10.0,9.0,2018-08-02,2019-02-01,5
10999,201902,HI048809,3,2.0,3.0,4.0,5.0,5.0,11.0,2018-08-05,2019-02-01,5
11003,201902,HI057067,8,9.0,7.0,8.0,7.0,8.0,10.0,2018-08-01,2019-02-01,6
11004,201902,HI058807,7,9.0,8.0,8.0,6.0,5.0,9.0,2018-05-02,2019-02-01,8
11007,201902,HI067846,7,7.0,8.0,10.0,6.0,11.0,7.0,2018-07-08,2019-02-01,6
11010,201902,HI077107,5,8.0,5.0,7.0,10.0,7.0,12.0,2018-08-02,2019-02-01,5
11017,201902,HI099779,7,5.0,4.0,6.0,9.0,7.0,7.0,2018-06-04,2019-02-01,7
11019,201902,HI103175,6,5.0,6.0,7.0,8.0,8.0,7.0,2018-05-15,2019-02-01,8
11024,201902,HI118782,8,5.0,4.0,10.0,7.0,10.0,9.0,2018-07-05,2019-02-01,6
11028,201902,HI140097,5,3.0,1.0,1.0,5.0,4.0,5.0,2018-04-07,2019-02-01,9
11041,201902,HI154843,8,10.0,6.0,8.0,8.0,6.0,9.0,2018-06-05,2019-02-01,7
11059,201902,HI205010,2,3.0,4.0,2.0,6.0,5.0,6.0,2018-08-09,2019-02-01,5
11060,201902,HI205526,5,5.0,7.0,8.0,6.0,9.0,10.0,2018-06-12,2019-02-01,7
11062,201902,HI207778,8,7.0,9.0,8.0,8.0,8.0,7.0,2018-07-05,2019-02-01,6
11067,201902,HI218595,5,10.0,10.0,8.0,8.0,11.0,10.0,2018-06-10,2019-02-01,7
11085,201902,HI271061,3,3.0,1.0,3.0,3.0,3.0,3.0,2018-06-03,2019-02-01,7
11093,201902,HI298989,8,9.0,7.0,6.0,10.0,10.0,8.0,2018-07-12,2019-02-01,6
11096,201902,HI312309,8,5.0,10.0,7.0,10.0,9.0,10.0,2018-06-15,2019-02-01,7
11104,201902,HI331377,4,8.0,7.0,9.0,9.0,7.0,8.0,2018-04-11,2019-02-01,9
11117,201902,HI367242,5,7.0,7.0,7.0,6.0,8.0,7.0,2018-04-07,2019-02-01,9
11118,201902,HI368031,6,7.0,8.0,10.0,9.0,8.0,3.0,2018-04-03,2019-02-01,9
11119,201902,HI372505,3,6.0,4.0,5.0,8.0,3.0,4.0,2018-05-01,2019-02-01,9
11133,201902,HI402688,1,4.0,3.0,2.0,3.0,6.0,6.0,2018-04-12,2019-02-01,9
11139,201902,HI415680,3,4.0,4.0,5.0,3.0,7.0,7.0,2018-06-09,2019-02-01,7
11146,201902,HI446535,4,4.0,1.0,2.0,8.0,7.0,6.0,2018-05-05,2019-02-01,8
11150,201902,HI461906,7,7.0,8.0,10.0,9.0,12.0,9.0,2018-08-02,2019-02-01,5
11156,201902,HI474778,6,5.0,7.0,6.0,6.0,7.0,9.0,2018-05-04,2019-02-01,8
11161,201902,HI484575,8,7.0,9.0,10.0,8.0,12.0,10.0,2018-07-08,2019-02-01,6
11172,201902,HI513968,7,8.0,8.0,7.0,8.0,6.0,7.0,2018-06-06,2019-02-01,7
11183,201902,HI555356,3,5.0,2.0,2.0,1.0,8.0,7.0,2018-07-11,2019-02-01,6
11187,201902,HI560276,3,2.0,1.0,2.0,5.0,5.0,6.0,2018-06-08,2019-02-01,7
11189,201902,HI562740,9,9.0,7.0,7.0,10.0,9.0,7.0,2018-05-06,2019-02-01,8
11193,201902,HI570258,1,1.0,4.0,4.0,2.0,4.0,2.0,2018-04-11,2019-02-01,9
11197,201902,HI575026,8,8.0,7.0,8.0,7.0,7.0,8.0,2018-05-05,2019-02-01,8
11201,201902,HI587459,6,10.0,8.0,7.0,9.0,10.0,7.0,2018-07-12,2019-02-01,6
11203,201902,HI599889,7,6.0,6.0,8.0,8.0,6.0,8.0,2018-04-13,2019-02-01,9
11211,201902,HI615448,5,8.0,8.0,8.0,5.0,7.0,4.0,2018-07-05,2019-02-01,6
11212,201902,HI620428,2,6.0,3.0,2.0,2.0,6.0,7.0,2018-06-06,2019-02-01,7
11214,201902,HI630247,8,7.0,9.0,9.0,7.0,6.0,8.0,2018-05-01,2019-02-01,9
11244,201902,HI732386,3,3.0,2.0,3.0,4.0,4.0,7.0,2018-05-13,2019-02-01,8
11259,201902,HI778952,6,7.0,9.0,6.0,9.0,9.0,5.0,2018-07-01,2019-02-01,7
11269,201902,HI819179,9,7.0,7.0,9.0,10.0,8.0,8.0,2018-07-09,2019-02-01,6
11280,201902,HI866614,8,6.0,7.0,8.0,8.0,8.0,7.0,2018-05-01,2019-02-01,9
11321,201902,IK000432,2,3.0,3.0,3.0,5.0,4.0,7.0,2018-05-01,2019-02-01,9
11336,201902,IK026319,1,4.0,3.0,3.0,4.0,5.0,6.0,2018-05-13,2019-02-01,8
11343,201902,IK042838,7,6.0,7.0,9.0,10.0,8.0,7.0,2018-04-04,2019-02-01,9
11344,201902,IK044135,2,3.0,1.0,4.0,4.0,4.0,6.0,2018-05-13,2019-02-01,8
11357,201902,IK082424,3,5.0,3.0,3.0,4.0,5.0,7.0,2018-04-14,2019-02-01,9
11359,201902,IK087573,8,7.0,6.0,10.0,9.0,7.0,7.0,2018-08-12,2019-02-01,5
11361,201902,IK088821,6,5.0,6.0,7.0,9.0,9.0,6.0,2018-08-05,2019-02-01,5
11397,201902,IK234815,5,8.0,5.0,7.0,5.0,7.0,7.0,2018-05-12,2019-02-01,8
11407,201902,IK266585,10,7.0,9.0,8.0,11.0,11.0,8.0,2018-05-14,2019-02-01,8
11418,201902,IK311371,2,5.0,4.0,3.0,1.0,5.0,6.0,2018-05-12,2019-02-01,8
11422,201902,IK322778,10,5.0,10.0,8.0,8.0,7.0,7.0,2018-06-05,2019-02-01,7
11427,201902,IK342588,2,5.0,2.0,3.0,6.0,8.0,11.0,2018-08-13,2019-02-01,5
11431,201902,IK356680,3,8.0,8.0,8.0,10.0,9.0,9.0,2018-05-02,2019-02-01,8
11435,201902,IK364005,9,9.0,7.0,9.0,10.0,8.0,7.0,2018-06-06,2019-02-01,7
11449,201902,IK407687,3,3.0,3.0,1.0,3.0,3.0,3.0,2018-04-03,2019-02-01,9
11451,201902,IK429268,9,8.0,7.0,6.0,6.0,7.0,10.0,2018-04-06,2019-02-01,9
11459,201902,IK453226,8,8.0,5.0,8.0,7.0,6.0,8.0,2018-06-02,2019-02-01,7
11474,201902,IK519538,2,3.0,1.0,3.0,9.0,6.0,4.0,2018-07-15,2019-02-01,6
11478,201902,IK537890,6,6.0,10.0,9.0,8.0,9.0,9.0,2018-07-06,2019-02-01,6
11480,201902,IK548249,1,2.0,3.0,4.0,6.0,4.0,6.0,2018-06-02,2019-02-01,7
11495,201902,IK575241,1,2.0,3.0,3.0,4.0,4.0,6.0,2018-05-04,2019-02-01,8
11497,201902,IK578389,3,2.0,1.0,2.0,5.0,1.0,6.0,2018-07-15,2019-02-01,6
11501,201902,IK584824,5,7.0,11.0,12.0,8.0,8.0,5.0,2018-04-08,2019-02-01,9
11508,201902,IK611614,7,8.0,8.0,9.0,8.0,8.0,7.0,2018-05-09,2019-02-01,8
11513,201902,IK617484,1,2.0,3.0,5.0,4.0,6.0,6.0,2018-07-10,2019-02-01,6
11519,201902,IK626501,8,6.0,9.0,9.0,6.0,8.0,10.0,2018-06-10,2019-02-01,7
11522,201902,IK638789,8,9.0,8.0,7.0,8.0,8.0,8.0,2018-06-10,2019-02-01,7
11523,201902,IK641262,2,3.0,6.0,1.0,5.0,9.0,8.0,2018-08-06,2019-02-01,5
11524,201902,IK642724,4,5.0,6.0,7.0,5.0,3.0,2.0,2018-04-15,2019-02-01,9
11529,201902,IK661529,2,4.0,3.0,3.0,4.0,7.0,5.0,2018-04-01,2019-02-01,10
11530,201902,IK662753,6,6.0,8.0,9.0,9.0,7.0,8.0,2018-06-05,2019-02-01,7
11542,201902,IK704656,9,6.0,9.0,8.0,6.0,8.0,8.0,2018-04-13,2019-02-01,9
11559,201902,IK757849,5,4.0,3.0,2.0,4.0,5.0,8.0,2018-07-09,2019-02-01,6
11560,201902,IK758927,6,7.0,6.0,8.0,8.0,6.0,8.0,2018-06-03,2019-02-01,7
11561,201902,IK761183,8,7.0,10.0,8.0,8.0,8.0,9.0,2018-06-12,2019-02-01,7
11564,201902,IK775424,3,4.0,4.0,3.0,7.0,8.0,9.0,2018-08-13,2019-02-01,5
11565,201902,IK782104,2,3.0,2.0,5.0,6.0,8.0,4.0,2018-04-02,2019-02-01,9
11572,201902,IK802122,9,6.0,9.0,10.0,9.0,10.0,10.0,2018-08-13,2019-02-01,5
11573,201902,IK802877,8,9.0,8.0,8.0,6.0,9.0,8.0,2018-05-04,2019-02-01,8
11576,201902,IK820199,4,4.0,3.0,7.0,3.0,6.0,6.0,2018-07-03,2019-02-01,6
11586,201902,IK854778,2,3.0,3.0,4.0,1.0,2.0,1.0,2018-06-02,2019-02-01,7
11588,201902,IK861991,8,9.0,6.0,10.0,11.0,8.0,11.0,2018-07-09,2019-02-01,6
11589,201902,IK862574,1,3.0,1.0,2.0,5.0,5.0,5.0,2018-05-06,2019-02-01,8
11596,201902,IK876176,5,8.0,6.0,11.0,6.0,8.0,11.0,2018-08-12,2019-02-01,5
11602,201902,IK891907,8,7.0,6.0,7.0,7.0,8.0,6.0,2018-07-10,2019-02-01,6
11621,201902,IK975392,7,7.0,10.0,9.0,11.0,6.0,5.0,2018-08-10,2019-02-01,5
11628,201902,IK988092,5,2.0,6.0,1.0,3.0,5.0,5.0,2018-04-11,2019-02-01,9
11636,201902,OA004129,5,8.0,8.0,8.0,6.0,9.0,8.0,2018-04-13,2019-02-01,9
11642,201902,OA023562,7,7.0,8.0,6.0,10.0,8.0,9.0,2018-06-12,2019-02-01,7
11653,201902,OA057953,5,4.0,5.0,8.0,9.0,8.0,7.0,2018-04-08,2019-02-01,9
11654,201902,OA058104,9,7.0,7.0,7.0,8.0,7.0,10.0,2018-05-07,2019-02-01,8
11665,201902,OA086620,6,9.0,6.0,9.0,8.0,8.0,11.0,2018-05-05,2019-02-01,8
11668,201902,OA100873,8,5.0,7.0,8.0,8.0,11.0,10.0,2018-05-10,2019-02-01,8
11677,201902,OA126055,4,3.0,2.0,2.0,6.0,5.0,4.0,2018-05-14,2019-02-01,8
11679,201902,OA131146,9,5.0,9.0,8.0,12.0,8.0,11.0,2018-06-03,2019-02-01,7
11692,201902,OA207255,8,4.0,7.0,7.0,7.0,5.0,8.0,2018-06-14,2019-02-01,7
11694,201902,OA211420,3,3.0,1.0,4.0,2.0,5.0,7.0,2018-05-03,2019-02-01,8
11702,201902,OA239766,2,3.0,5.0,4.0,5.0,3.0,7.0,2018-07-06,2019-02-01,6
11706,201902,OA245705,6,7.0,9.0,7.0,7.0,9.0,8.0,2018-07-09,2019-02-01,6
11707,201902,OA248247,9,11.0,7.0,8.0,12.0,8.0,12.0,2018-08-04,2019-02-01,5
11728,201902,OA298480,7,9.0,8.0,8.0,8.0,6.0,8.0,2018-08-15,2019-02-01,5
11729,201902,OA307560,7,8.0,10.0,9.0,8.0,8.0,8.0,2018-08-08,2019-02-01,5
11736,201902,OA327340,8,8.0,6.0,10.0,10.0,5.0,6.0,2018-06-06,2019-02-01,7
11738,201902,OA328771,8,10.0,7.0,8.0,7.0,8.0,9.0,2018-07-01,2019-02-01,7
11740,201902,OA332826,7,6.0,6.0,6.0,7.0,9.0,6.0,2018-06-07,2019-02-01,7
11746,201902,OA361949,10,10.0,10.0,7.0,5.0,8.0,9.0,2018-08-11,2019-02-01,5
11760,201902,OA389068,10,9.0,7.0,7.0,6.0,9.0,12.0,2018-06-06,2019-02-01,7
11766,201902,OA402491,1,2.0,1.0,3.0,4.0,3.0,6.0,2018-05-06,2019-02-01,8
11772,201902,OA417856,4,4.0,2.0,3.0,4.0,7.0,6.0,2018-07-13,2019-02-01,6
11774,201902,OA419926,1,5.0,2.0,4.0,2.0,5.0,5.0,2018-06-02,2019-02-01,7
11780,201902,OA436769,8,7.0,6.0,7.0,9.0,8.0,7.0,2018-08-03,2019-02-01,5
11796,201902,OA484337,1,4.0,3.0,5.0,4.0,7.0,3.0,2018-04-13,2019-02-01,9
11800,201902,OA500792,1,4.0,3.0,5.0,5.0,5.0,7.0,2018-07-12,2019-02-01,6
11815,201902,OA549397,8,6.0,7.0,9.0,6.0,10.0,10.0,2018-07-08,2019-02-01,6
11825,201902,OA578672,8,7.0,9.0,6.0,10.0,9.0,9.0,2018-05-11,2019-02-01,8
11833,201902,OA613034,6,7.0,7.0,9.0,8.0,7.0,5.0,2018-07-09,2019-02-01,6
11834,201902,OA614379,1,1.0,3.0,5.0,3.0,4.0,4.0,2018-06-04,2019-02-01,7
11842,201902,OA653002,5,4.0,4.0,4.0,3.0,5.0,6.0,2018-05-12,2019-02-01,8
11844,201902,OA660152,7,9.0,6.0,4.0,7.0,9.0,10.0,2018-05-10,2019-02-01,8
11848,201902,OA669176,6,3.0,1.0,3.0,4.0,5.0,7.0,2018-06-03,2019-02-01,7
11849,201902,OA672463,6,5.0,8.0,6.0,7.0,8.0,7.0,2018-07-05,2019-02-01,6
11852,201902,OA680638,2,2.0,5.0,2.0,1.0,6.0,6.0,2018-04-11,2019-02-01,9
11853,201902,OA682046,7,11.0,5.0,7.0,6.0,7.0,9.0,2018-08-10,2019-02-01,5
11854,201902,OA694533,8,9.0,10.0,7.0,9.0,7.0,6.0,2018-04-08,2019-02-01,9
11856,201902,OA695959,5,2.0,1.0,1.0,3.0,7.0,6.0,2018-05-04,2019-02-01,8
11863,201902,OA710903,5,1.0,3.0,4.0,2.0,5.0,7.0,2018-04-15,2019-02-01,9
11878,201902,OA761455,1,2.0,3.0,4.0,4.0,2.0,3.0,2018-04-09,2019-02-01,9
11883,201902,OA775014,5,3.0,4.0,4.0,4.0,8.0,9.0,2018-08-07,2019-02-01,5
11892,201902,OA794712,8,7.0,7.0,6.0,8.0,7.0,10.0,2018-05-03,2019-02-01,8
11894,201902,OA796761,9,7.0,9.0,10.0,9.0,9.0,10.0,2018-08-03,2019-02-01,5
11896,201902,OA802798,8,6.0,9.0,5.0,6.0,9.0,9.0,2018-05-03,2019-02-01,8
11923,201902,OA869840,8,6.0,8.0,7.0,9.0,8.0,10.0,2018-06-08,2019-02-01,7
11932,201902,OA911569,7,6.0,8.0,9.0,7.0,10.0,9.0,2018-08-02,2019-02-01,5
11963,201902,PL003692,6,8.0,9.0,11.0,5.0,7.0,4.0,2018-05-12,2019-02-01,8
11966,201902,PL012044,3,7.0,10.0,4.0,6.0,9.0,8.0,2018-04-14,2019-02-01,9
11968,201902,PL013000,7,9.0,9.0,6.0,7.0,7.0,7.0,2018-05-15,2019-02-01,8
11970,201902,PL018417,8,8.0,6.0,7.0,8.0,8.0,13.0,2018-08-05,2019-02-01,5
11975,201902,PL028675,6,4.0,8.0,7.0,8.0,9.0,8.0,2018-08-12,2019-02-01,5
11976,201902,PL031436,1,2.0,4.0,1.0,4.0,5.0,8.0,2018-06-09,2019-02-01,7
11997,201902,PL103598,1,1.0,2.0,1.0,2.0,3.0,7.0,2018-06-03,2019-02-01,7
12008,201902,PL145577,2,1.0,4.0,3.0,2.0,6.0,4.0,2018-06-11,2019-02-01,7
12011,201902,PL148706,10,4.0,7.0,6.0,8.0,8.0,5.0,2018-05-10,2019-02-01,8
12033,201902,PL227814,6,3.0,8.0,7.0,7.0,9.0,6.0,2018-04-05,2019-02-01,9
12035,201902,PL237753,5,9.0,8.0,9.0,9.0,6.0,9.0,2018-08-12,2019-02-01,5
12039,201902,PL248851,2,1.0,3.0,4.0,5.0,5.0,7.0,2018-04-03,2019-02-01,9
12049,201902,PL279584,10,4.0,9.0,6.0,9.0,5.0,9.0,2018-07-01,2019-02-01,7
12051,201902,PL288896,8,8.0,8.0,12.0,7.0,7.0,11.0,2018-08-11,2019-02-01,5
12054,201902,PL300201,1,2.0,3.0,3.0,4.0,4.0,4.0,2018-05-02,2019-02-01,8
12056,201902,PL302535,6,6.0,8.0,6.0,9.0,8.0,6.0,2018-04-06,2019-02-01,9
12058,201902,PL305915,7,7.0,11.0,8.0,12.0,9.0,9.0,2018-08-03,2019-02-01,5
12060,201902,PL311399,4,2.0,3.0,2.0,8.0,6.0,7.0,2018-06-02,2019-02-01,7
12065,201902,PL333517,6,8.0,7.0,7.0,6.0,7.0,6.0,2018-05-03,2019-02-01,8
12066,201902,PL337214,4,7.0,3.0,2.0,2.0,6.0,5.0,2018-07-15,2019-02-01,6
12071,201902,PL350979,9,8.0,7.0,10.0,6.0,8.0,7.0,2018-08-12,2019-02-01,5
12083,201902,PL390331,6,8.0,8.0,8.0,11.0,8.0,11.0,2018-08-13,2019-02-01,5
12086,201902,PL397032,5,1.0,3.0,2.0,4.0,1.0,5.0,2018-05-09,2019-02-01,8
12094,201902,PL417753,8,6.0,5.0,10.0,4.0,9.0,7.0,2018-07-05,2019-02-01,6
12096,201902,PL432893,8,8.0,6.0,8.0,6.0,7.0,8.0,2018-05-07,2019-02-01,8
12133,201902,PL560620,7,8.0,4.0,9.0,9.0,6.0,9.0,2018-05-11,2019-02-01,8
12135,201902,PL563502,8,8.0,6.0,8.0,8.0,8.0,8.0,2018-07-01,2019-02-01,7
12144,201902,PL586396,7,8.0,9.0,8.0,9.0,10.0,8.0,2018-07-12,2019-02-01,6
12172,201902,PL678909,9,6.0,8.0,7.0,6.0,9.0,10.0,2018-07-09,2019-02-01,6
12194,201902,PL754630,9,8.0,9.0,9.0,9.0,10.0,8.0,2018-06-14,2019-02-01,7
12209,201902,PL806914,2,2.0,3.0,4.0,3.0,5.0,6.0,2018-06-14,2019-02-01,7
12216,201902,PL823122,7,8.0,8.0,7.0,9.0,10.0,7.0,2018-06-03,2019-02-01,7
12220,201902,PL834061,10,5.0,6.0,6.0,6.0,7.0,6.0,2018-06-10,2019-02-01,7
12251,201902,PL902543,4,3.0,3.0,3.0,5.0,6.0,9.0,2018-08-09,2019-02-01,5
12252,201902,PL907705,3,1.0,5.0,1.0,6.0,2.0,2.0,2018-05-06,2019-02-01,8
12262,201902,PL930272,3,4.0,7.0,9.0,8.0,9.0,11.0,2018-04-01,2019-02-01,10
12267,201902,PL944541,8,7.0,8.0,6.0,9.0,7.0,6.0,2018-07-15,2019-02-01,6
12270,201902,PL959979,8,9.0,9.0,6.0,8.0,11.0,9.0,2018-05-08,2019-02-01,8
12272,201902,PL964230,8,8.0,8.0,6.0,8.0,11.0,6.0,2018-07-06,2019-02-01,6
12277,201902,PL969360,4,6.0,6.0,8.0,8.0,6.0,6.0,2018-04-11,2019-02-01,9
12297,201902,TS023870,5,1.0,1.0,2.0,4.0,4.0,6.0,2018-05-02,2019-02-01,8
12300,201902,TS034873,5,5.0,6.0,6.0,7.0,8.0,9.0,2018-05-01,2019-02-01,9
12309,201902,TS056568,8,9.0,7.0,6.0,8.0,7.0,8.0,2018-06-12,2019-02-01,7
12312,201902,TS064860,9,9.0,10.0,6.0,10.0,9.0,10.0,2018-08-02,2019-02-01,5
12316,201902,TS070436,10,7.0,8.0,5.0,8.0,10.0,10.0,2018-06-13,2019-02-01,7
12323,201902,TS094366,1,1.0,2.0,3.0,2.0,5.0,5.0,2018-06-05,2019-02-01,7
12330,201902,TS124176,10,6.0,8.0,8.0,9.0,8.0,7.0,2018-06-04,2019-02-01,7
12347,201902,TS166191,3,2.0,3.0,5.0,3.0,3.0,9.0,2018-06-08,2019-02-01,7
12350,201902,TS173314,7,9.0,7.0,9.0,7.0,10.0,8.0,2018-06-10,2019-02-01,7
12351,201902,TS174464,7,5.0,9.0,6.0,7.0,8.0,9.0,2018-04-11,2019-02-01,9
12365,201902,TS208637,8,9.0,9.0,5.0,8.0,9.0,8.0,2018-07-01,2019-02-01,7
12369,201902,TS219429,8,9.0,8.0,8.0,8.0,7.0,8.0,2018-06-01,2019-02-01,8
12386,201902,TS260976,8,7.0,10.0,8.0,7.0,9.0,10.0,2018-08-08,2019-02-01,5
12398,201902,TS310889,8,8.0,5.0,7.0,7.0,8.0,8.0,2018-05-03,2019-02-01,8
